candidate_id,donation,state
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2500.00,WV
152,1500.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,3000.00,WV
152,1500.00,WV
152,3000.00,WV
152,1000.00,WV
152,5000.00,WV
152,5000.00,WV
152,1.00,WV
152,1000.00,WV
152,1.00,WV
152,1000.00,WV
152,5000.00,WV
152,5000.00,WV
152,100.00,WV
152,-100.00,WV
152,5000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1500.00,WV
152,5000.00,WV
152,2500.00,WV
152,2500.00,WV
152,1000.00,WV
152,1500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2000.00,WV
152,2.00,WV
152,6.00,WV
152,6.00,WV
152,4.00,WV
152,1000.00,WV
152,5000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,3000.00,WV
152,-5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,500.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,5000.00,WV
152,2500.00,WV
152,1.00,WV
152,2500.00,WV
152,1000.00,WV
152,2500.00,WV
152,2500.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,2000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2000.00,WV
152,1500.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,2500.00,WV
152,80.00,WV
152,2500.00,WV
152,1.00,WV
152,57.00,WV
152,1.00,WV
152,500.00,WV
152,5000.00,WV
152,-1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2000.00,WV
152,2500.00,WV
152,2000.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,2500.00,WV
152,1500.00,WV
152,1500.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1500.00,WV
152,1000.00,WV
152,1000.00,WV
152,0.00,WV
152,15.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2000.00,WV
152,2500.00,WV
152,2000.00,WV
152,2500.00,WV
152,2500.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,2500.00,WV
152,5000.00,WV
152,1000.00,WV
152,2500.00,WV
152,-1000.00,WV
152,1000.00,WV
152,166.00,WV
152,83.00,WV
152,3.00,WV
152,1000.00,WV
152,782.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,5000.00,WV
152,1000.00,WV
152,3000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,89.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1500.00,WV
152,2500.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,4000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2500.00,WV
152,2500.00,WV
152,5000.00,WV
152,1000.00,WV
152,500.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,5000.00,WV
152,-2000.00,WV
152,2500.00,WV
152,5000.00,WV
152,1.00,WV
152,0.00,WV
152,0.00,WV
152,0.00,WV
152,1000.00,WV
152,2500.00,WV
152,1500.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,4000.00,WV
152,1000.00,WV
152,1000.00,WV
152,-500.00,WV
152,2000.00,WV
152,214.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,2000.00,WV
152,2000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,5000.00,WV
152,500.00,WV
152,2000.00,WV
152,5000.00,WV
152,1000.00,WV
152,2500.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,500.00,WV
152,2500.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1750.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,6.00,WV
152,143.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,5000.00,WV
152,2500.00,WV
152,1000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,2000.00,WV
152,1500.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
152,2500.00,WV
152,2000.00,WV
152,2000.00,WV
152,1000.00,WV
152,2500.00,WV
152,2500.00,WV
152,3.00,WV
152,1.00,WV
152,5000.00,WV
152,5000.00,WV
152,1000.00,WV
152,1000.00,WV
152,1000.00,WV
153,5000.00,CA
153,5000.00,CA
153,5000.00,CA
153,1000.00,CA
153,1000.00,CA
153,5000.00,CA
153,1500.00,CA
153,500.00,CA
153,1500.00,CA
153,1000.00,CA
153,2500.00,CA
153,2500.00,CA
153,5000.00,CA
153,1500.00,CA
153,1500.00,CA
153,1500.00,CA
153,3000.00,CA
153,1000.00,CA
153,125.00,CA
153,1500.00,CA
153,500.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,3000.00,CA
153,1000.00,CA
153,13.00,CA
153,5000.00,CA
153,5000.00,CA
153,1500.00,CA
153,100.00,CA
153,1000.00,CA
153,150.00,CA
153,250.00,CA
153,5000.00,CA
153,2500.00,CA
153,500.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,500.00,CA
153,2500.00,CA
153,1500.00,CA
153,200.00,CA
153,1000.00,CA
153,1000.00,CA
153,5000.00,CA
153,1000.00,CA
153,3000.00,CA
153,1500.00,CA
153,3500.00,CA
153,200.00,CA
153,7.00,CA
153,9.00,CA
153,23.00,CA
153,7.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,7.00,CA
153,10.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,43.00,CA
153,500.00,CA
153,1000.00,CA
153,1000.00,CA
153,2000.00,CA
153,1000.00,CA
153,1000.00,CA
153,2000.00,CA
153,10.00,CA
153,1000.00,CA
153,10.00,CA
153,2400.00,CA
153,1000.00,CA
153,2000.00,CA
153,1500.00,CA
153,1500.00,CA
153,1000.00,CA
153,1500.00,CA
153,3000.00,CA
153,2000.00,CA
153,4000.00,CA
153,2245.00,CA
153,5000.00,CA
153,5000.00,CA
153,1500.00,CA
153,1000.00,CA
153,1000.00,CA
153,1500.00,CA
153,1500.00,CA
153,1000.00,CA
153,5000.00,CA
153,2000.00,CA
153,1000.00,CA
153,2500.00,CA
153,1000.00,CA
153,3500.00,CA
153,2000.00,CA
153,1000.00,CA
153,21.00,CA
153,-125.00,CA
153,500.00,CA
153,1000.00,CA
153,2000.00,CA
153,2500.00,CA
153,5000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,2500.00,CA
153,750.00,CA
153,105.00,CA
153,1500.00,CA
153,1000.00,CA
153,1000.00,CA
153,1000.00,CA
153,5000.00,CA
153,1000.00,CA
153,2500.00,CA
153,2500.00,CA
153,5000.00,CA
153,500.00,CA
153,16.00,CA
153,1000.00,CA
153,1500.00,CA
153,2500.00,CA
153,5000.00,CA
153,1000.00,CA
153,7.00,CA
153,1000.00,CA
153,2500.00,CA
153,512.00,CA
153,39.00,CA
153,1000.00,CA
153,500.00,CA
153,125.00,CA
153,1000.00,CA
153,1000.00,CA
153,1500.00,CA
153,2500.00,CA
153,1000.00,CA
153,500.00,CA
153,3000.00,CA
153,3000.00,CA
153,1000.00,CA
153,1000.00,CA
153,2500.00,CA
153,1000.00,CA
153,-3000.00,CA
153,1000.00,CA
153,1000.00,CA
153,2500.00,CA
153,-1000.00,CA
153,100.00,CA
153,1500.00,CA
153,16.00,CA
153,1000.00,CA
153,1500.00,CA
154,5000.00,IL
154,1000.00,IL
154,-1000.00,IL
154,5000.00,IL
154,1000.00,IL
154,4000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,500.00,IL
154,1000.00,IL
154,1397.00,IL
154,2500.00,IL
154,600.00,IL
154,1000.00,IL
154,1000.00,IL
154,2500.00,IL
154,2500.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,2500.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,1000.00,IL
154,1000.00,IL
154,300.00,IL
154,1000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1095.00,IL
154,1000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1500.00,IL
154,500.00,IL
154,1000.00,IL
154,1000.00,IL
154,2500.00,IL
154,1500.00,IL
154,1000.00,IL
154,4000.00,IL
154,2500.00,IL
154,2000.00,IL
154,500.00,IL
154,1000.00,IL
154,1000.00,IL
154,1400.00,IL
154,1000.00,IL
154,600.00,IL
154,500.00,IL
154,-1000.00,IL
154,1000.00,IL
154,2000.00,IL
154,1000.00,IL
154,2000.00,IL
154,2500.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,2000.00,IL
154,-1000.00,IL
154,1000.00,IL
154,2000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,500.00,IL
154,1000.00,IL
154,1000.00,IL
154,-1000.00,IL
154,1000.00,IL
154,2500.00,IL
154,500.00,IL
154,1000.00,IL
154,1000.00,IL
154,500.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,-5000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,-500.00,IL
154,1000.00,IL
154,2000.00,IL
154,1000.00,IL
154,4000.00,IL
154,2000.00,IL
154,3000.00,IL
154,1000.00,IL
154,-1000.00,IL
154,2000.00,IL
154,4000.00,IL
154,1000.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,2000.00,IL
154,1000.00,IL
154,2000.00,IL
154,1000.00,IL
154,1000.00,IL
154,5000.00,IL
154,2500.00,IL
154,250.00,IL
155,5000.00,UT
156,1000.00,CA
157,-5000.00,TX
157,5000.00,TX
157,-1000.00,TX
157,-1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1500.00,TX
157,5000.00,TX
157,1000.00,TX
157,1000.00,TX
157,500.00,TX
157,5000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1000.00,TX
157,500.00,TX
157,2500.00,TX
157,2000.00,TX
157,2500.00,TX
157,1500.00,TX
157,1000.00,TX
157,3000.00,TX
157,1000.00,TX
157,2000.00,TX
157,5000.00,TX
157,1000.00,TX
157,5000.00,TX
157,5000.00,TX
157,2000.00,TX
157,1000.00,TX
157,2000.00,TX
157,1000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1000.00,TX
157,1000.00,TX
157,2500.00,TX
157,2500.00,TX
157,2600.00,TX
157,1500.00,TX
157,5000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,500.00,TX
157,2000.00,TX
157,1000.00,TX
157,2000.00,TX
157,1000.00,TX
157,1000.00,TX
157,4000.00,TX
157,1000.00,TX
157,5000.00,TX
157,2500.00,TX
157,1000.00,TX
157,1000.00,TX
157,5000.00,TX
157,1000.00,TX
157,2000.00,TX
157,5000.00,TX
157,1000.00,TX
157,2000.00,TX
157,2500.00,TX
157,1000.00,TX
157,39.00,TX
157,1000.00,TX
157,5000.00,TX
157,1000.00,TX
157,5000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1000.00,TX
157,2000.00,TX
157,2000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1500.00,TX
157,500.00,TX
157,3500.00,TX
157,1000.00,TX
157,1500.00,TX
157,3000.00,TX
157,1000.00,TX
157,1000.00,TX
157,5000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,0.00,TX
157,1000.00,TX
157,1000.00,TX
157,2500.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1500.00,TX
157,1000.00,TX
157,500.00,TX
157,2000.00,TX
157,1000.00,TX
157,1000.00,TX
157,500.00,TX
157,1000.00,TX
157,2500.00,TX
157,2500.00,TX
157,1000.00,TX
157,1000.00,TX
157,1000.00,TX
157,1500.00,TX
157,1000.00,TX
157,2000.00,TX
158,1000.00,IL
158,1000.00,IL
159,1500.00,NY
159,1000.00,NY
159,5000.00,NY
159,2000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,5000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,-3000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1500.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1500.00,NY
159,1500.00,NY
159,-1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,-1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,2400.00,NY
159,-1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,-1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,500.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,-1000.00,NY
159,2500.00,NY
159,2000.00,NY
159,1000.00,NY
159,-200.00,NY
159,2500.00,NY
159,-1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,500.00,NY
159,1000.00,NY
159,2500.00,NY
159,5000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,2000.00,NY
159,1500.00,NY
159,110.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1500.00,NY
159,3500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1600.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2000.00,NY
159,5000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1500.00,NY
159,1500.00,NY
159,2500.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1200.00,NY
159,2500.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,2500.00,NY
159,2000.00,NY
159,2375.00,NY
159,1000.00,NY
159,1000.00,NY
159,2000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,3000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2000.00,NY
159,1500.00,NY
159,1500.00,NY
159,3000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,5000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,3000.00,NY
159,1500.00,NY
159,1000.00,NY
159,500.00,NY
159,5000.00,NY
159,1500.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,3500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1500.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1500.00,NY
159,100.00,NY
159,900.00,NY
159,1000.00,NY
159,1000.00,NY
159,4000.00,NY
159,1000.00,NY
159,-1500.00,NY
159,-900.00,NY
159,-1000.00,NY
159,-4000.00,NY
159,-1000.00,NY
159,500.00,NY
159,1000.00,NY
159,1000.00,NY
159,313.00,NY
159,5000.00,NY
159,2000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1000.00,NY
159,5000.00,NY
159,2500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,-1000.00,NY
159,1500.00,NY
159,-2500.00,NY
159,1600.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,750.00,NY
159,1000.00,NY
159,99.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,5000.00,NY
159,1500.00,NY
159,2000.00,NY
159,2000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,269.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1250.00,NY
159,2500.00,NY
159,2000.00,NY
159,1000.00,NY
159,2000.00,NY
159,2000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1500.00,NY
159,2000.00,NY
159,1500.00,NY
159,1500.00,NY
159,3000.00,NY
159,5000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1600.00,NY
159,1000.00,NY
159,1000.00,NY
159,-1000.00,NY
159,2000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,125.00,NY
159,2000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1500.00,NY
159,5000.00,NY
159,2500.00,NY
159,3000.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,5000.00,NY
159,1500.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,1000.00,NY
159,2500.00,NY
159,-2500.00,NY
159,2500.00,NY
159,1000.00,NY
159,1000.00,NY
160,5000.00,OH
160,2500.00,OH
160,2500.00,OH
160,5000.00,OH
161,2500.00,CA
161,250.00,CA
161,2000.00,CA
161,2500.00,CA
161,10.00,CA
161,1000.00,CA
161,5000.00,CA
161,1000.00,CA
161,500.00,CA
161,1000.00,CA
161,2500.00,CA
162,2000.00,HI
162,500.00,HI
162,20000.00,HI
162,500.00,HI
162,1500.00,HI
163,-2500.00,SD
164,1000.00,CT
164,375.00,CT
164,1500.00,CT
164,500.00,CT
164,2500.00,CT
164,7.00,CT
164,500.00,CT
164,5000.00,CT
164,500.00,CT
164,1000.00,CT
164,500.00,CT
164,2500.00,CT
164,1000.00,CT
164,1000.00,CT
164,1000.00,CT
164,1000.00,CT
164,500.00,CT
164,1000.00,CT
165,1000.00,TX
165,-1000.00,TX
165,-2000.00,TX
166,1000.00,MT
166,1000.00,MT
166,500.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1500.00,MT
166,5000.00,MT
166,1000.00,MT
166,2000.00,MT
166,1000.00,MT
166,2500.00,MT
166,5000.00,MT
166,2500.00,MT
166,1500.00,MT
166,1000.00,MT
166,5000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1500.00,MT
166,1000.00,MT
166,3000.00,MT
166,5000.00,MT
166,4000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,500.00,MT
166,2500.00,MT
166,500.00,MT
166,500.00,MT
166,3000.00,MT
166,2000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1500.00,MT
166,1500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,3688.00,MT
166,-2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,2000.00,MT
166,2000.00,MT
166,1500.00,MT
166,5000.00,MT
166,5000.00,MT
166,1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,1500.00,MT
166,1500.00,MT
166,1000.00,MT
166,2500.00,MT
166,-500.00,MT
166,2000.00,MT
166,1000.00,MT
166,2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,5000.00,MT
166,2000.00,MT
166,1000.00,MT
166,2000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2795.00,MT
166,1000.00,MT
166,4000.00,MT
166,3000.00,MT
166,204.00,MT
166,1200.00,MT
166,1500.00,MT
166,1000.00,MT
166,3000.00,MT
166,1000.00,MT
166,200.00,MT
166,54.00,MT
166,1000.00,MT
166,1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,-5000.00,MT
166,5000.00,MT
166,500.00,MT
166,500.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,5000.00,MT
166,2000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1500.00,MT
166,1000.00,MT
166,5000.00,MT
166,500.00,MT
166,2500.00,MT
166,1000.00,MT
166,500.00,MT
166,1000.00,MT
166,306.00,MT
166,358.00,MT
166,2141.00,MT
166,500.00,MT
166,35.00,MT
166,2000.00,MT
166,3000.00,MT
166,66.00,MT
166,1000.00,MT
166,1000.00,MT
166,5000.00,MT
166,2500.00,MT
166,2500.00,MT
166,757.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,4000.00,MT
166,2000.00,MT
166,1000.00,MT
166,15.00,MT
166,33.00,MT
166,5000.00,MT
166,2000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,5000.00,MT
166,1000.00,MT
166,3000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,5000.00,MT
166,500.00,MT
166,1000.00,MT
166,500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,-1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,500.00,MT
166,1000.00,MT
166,1500.00,MT
166,1500.00,MT
166,5000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,2500.00,MT
166,100.00,MT
166,5000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,500.00,MT
166,477.00,MT
166,88.00,MT
166,1500.00,MT
166,121.00,MT
166,500.00,MT
166,43.00,MT
166,-1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,1000.00,MT
166,3000.00,MT
166,3000.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,3000.00,MT
166,2500.00,MT
166,5000.00,MT
166,63.00,MT
166,2500.00,MT
166,1500.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,250.00,MT
166,1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,1450.00,MT
166,-5000.00,MT
166,5000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2000.00,MT
166,1000.00,MT
166,5000.00,MT
166,1000.00,MT
166,2000.00,MT
166,2500.00,MT
166,2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,5000.00,MT
166,5000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,2000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1500.00,MT
166,1000.00,MT
166,5000.00,MT
166,3000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,2000.00,MT
166,4000.00,MT
166,1500.00,MT
166,1500.00,MT
166,2500.00,MT
166,2500.00,MT
166,4000.00,MT
166,1000.00,MT
166,2500.00,MT
166,1500.00,MT
166,2500.00,MT
166,5000.00,MT
166,1000.00,MT
166,5000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,500.00,MT
166,500.00,MT
166,1000.00,MT
166,155.00,MT
166,1000.00,MT
166,718.00,MT
166,2500.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,1000.00,MT
166,50.00,MT
166,2000.00,MT
166,5000.00,MT
166,1000.00,MT
166,1000.00,MT
166,2000.00,MT
166,1000.00,MT
166,1500.00,MT
166,1000.00,MT
166,1500.00,MT
166,15.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,500.00,MT
166,5000.00,MT
166,1500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,2500.00,MT
166,1000.00,MT
166,1000.00,MT
166,66.00,MT
166,5000.00,MT
166,2500.00,MT
166,5000.00,MT
166,1000.00,MT
